Count,Zip Code,Latitude,Longitude,Tenure Months,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV
1,95935,39.381174,-121.21191,55,94.75,5276.1,0,63,6021
1,95936,39.578792,-120.780786,72,114.05,8289.2,0,72,6254
1,95937,38.931425,-121.946081,36,74.9,2659.45,0,23,5041
1,95938,39.607831,-121.777959,10,19.8,196.75,0,49,3196
1,95941,39.531028,-121.24807,72,80.85,5824.75,0,56,6317
1,95942,40.077028,-121.494168,28,54.65,1517.5,0,73,3185
1,95943,39.597975,-122.032248,38,91.7,3479.05,0,36,3676
1,95944,39.564113,-120.868836,61,118.6,7365.7,0,76,5536
1,95945,39.194539,-120.988066,52,24.55,1331.05,0,28,5535
1,95946,39.203817,-121.19584,67,19.45,1195.95,0,57,5343
1,95947,40.160386,-120.835428,34,116.15,3946.9,0,46,5104
1,95948,39.346898,-121.759537,54,80.6,4299.95,0,53,4231
1,95949,39.099204,-121.137962,1,20.3,20.3,0,54,4215
1,95954,39.933852,-121.584371,46,99.8,4391.25,0,46,2405
1,95957,39.068071,-121.832638,55,75.0,4213.9,0,65,5011
1,95959,39.333737,-120.858667,1,19.9,19.9,0,54,5057
1,95960,39.423046,-120.984472,64,80.3,5017.7,0,34,4270
1,95962,39.342587,-121.249833,58,84.3,4916.4,0,69,5724
1,95963,39.748037,-122.302169,56,54.05,2959.8,0,27,6445
1,95965,39.624561,-121.552866,72,104.9,7559.55,0,35,5169
1,95968,39.435756,-121.552071,72,97.25,7133.1,0,69,6156
1,95969,39.69676,-121.644379,22,83.05,1799.3,0,59,5357
1,95973,39.903272,-121.843567,39,41.1,1597.05,0,42,3618
1,95974,39.495768,-121.747472,12,45.0,524.35,0,35,4998
1,95975,39.225634,-121.156163,54,74.55,4191.45,0,59,4544
1,95977,39.176595,-121.291692,18,40.2,711.95,0,48,4624
1,95978,39.904002,-121.527823,32,70.5,2201.75,0,61,5870
1,95979,39.288127,-122.415841,41,19.75,806.95,0,39,5678
1,95981,39.58458,-121.093256,67,24.65,1620.45,0,62,4444
1,95982,39.172777,-121.805845,65,104.25,6812.95,0,70,5089
1,95983,40.053684,-120.743116,25,78.35,1837.9,0,63,4855
1,95986,39.34128,-120.786867,67,109.7,7344.45,0,24,4017
1,95988,39.493991,-122.286363,43,33.45,1500.25,0,79,4757
1,95991,39.02741,-121.614982,24,94.6,2283.15,0,42,3667
1,96001,40.587919,-122.464732,69,20.2,1376.5,0,78,5463
1,96002,40.527834,-122.318749,37,20.3,755.4,0,43,4186
1,96003,40.677649,-122.29467,20,39.4,825.4,0,29,3899
1,96006,41.171578,-120.913161,7,69.15,488.65,0,20,4320
1,96009,41.083464,-121.107929,41,51.35,2075.1,0,59,5622
1,96010,40.775272,-123.287414,54,100.05,5299.65,0,69,4478
1,96013,40.946785,-121.719489,69,20.3,1356.3,0,21,4042
1,96014,41.388397,-122.794636,53,94.45,5042.75,0,64,5452
1,96015,41.486953,-120.913975,18,46.4,812.4,0,35,4003
1,96016,40.936285,-121.572692,64,104.05,6605.55,0,36,4337
1,96019,40.692523,-122.369876,20,24.9,505.95,0,20,5942
1,96020,40.243494,-121.154733,57,59.6,3509.4,0,28,4778
1,96021,39.913777,-122.289984,63,108.5,6991.9,0,49,6453
1,96022,40.336392,-122.448533,13,40.55,590.35,0,27,2898
1,96023,41.949216,-122.050062,48,58.95,2789.7,0,49,4815
1,96025,41.212695,-122.392067,57,20.75,1123.15,0,68,4937
1,96027,41.405193,-123.008567,71,113.15,7953.25,0,75,4068
1,96028,41.017282,-121.468945,7,48.8,349.8,0,51,4785
1,96029,39.84784,-122.544556,16,63.05,1067.05,0,73,3214
1,96031,41.232128,-123.194748,34,100.85,3527.3,0,76,5891
1,96033,40.740138,-122.587476,16,80.55,1248.9,0,24,5183
1,96034,41.411315,-122.697236,48,64.4,3035.35,0,45,2545
1,96035,40.03194,-122.176023,58,75.2,4300.8,0,46,4559
1,96037,41.528541,-122.955018,72,84.9,6065.3,0,65,4447
1,96038,41.599978,-122.539381,7,19.3,144.95,0,57,4764
1,96044,41.962127,-122.527696,30,74.65,2308.6,0,59,5616
1,96046,40.648024,-123.465088,31,59.05,1882.8,0,59,5841
1,96047,40.524535,-122.647172,46,69.1,3255.35,0,30,3856
1,96048,40.913192,-123.06597,50,20.55,1067.65,0,78,4745
1,96050,41.816595,-122.948287,28,76.55,2065.4,0,71,2085
1,96051,40.883853,-122.418258,66,62.5,4136.4,0,57,4165
1,96054,41.280478,-121.160249,41,94.9,3848.0,0,53,3539
1,96055,40.059385,-122.091481,72,111.65,8022.85,0,36,4406
1,96056,41.10831,-121.360362,7,19.9,173.15,0,46,2750
1,96057,41.251322,-122.105209,38,20.45,781.25,0,43,5587
1,96058,41.769709,-121.92063,44,106.05,4510.8,0,60,4588
1,96059,40.426679,-121.850421,47,113.45,5317.8,0,35,3729
1,96061,40.331975,-121.460674,53,92.55,4779.45,0,27,4700
1,96062,40.531257,-122.148139,4,65.6,250.1,0,44,4552
1,96063,40.408796,-121.579609,20,84.35,1745.2,0,70,4915
1,96065,40.877552,-121.885884,57,71.1,4140.1,0,40,5462
1,96067,41.33832,-122.290756,44,85.15,3670.5,0,45,2672
1,96068,41.082472,-121.195215,24,49.7,1167.8,0,48,5832
1,96069,40.689243,-122.037023,15,30.2,469.65,0,78,5825
1,96076,40.367964,-122.937379,24,56.35,1381.2,0,42,5128
1,96084,40.923558,-122.059933,33,107.55,3645.5,0,33,4800
1,96085,41.737962,-123.07557,58,19.85,1158.85,0,46,6440
1,96086,41.924174,-123.260788,72,95.9,6954.15,0,30,4213
1,96087,40.617614,-122.512861,71,23.85,1672.1,0,77,6166
1,96090,40.021787,-122.127576,51,83.85,4307.1,0,53,5703
1,96092,39.955164,-122.018567,72,84.8,6141.65,0,54,4240
1,96094,41.465121,-122.380947,14,76.1,1054.8,0,33,2045
1,96096,40.637105,-121.906949,72,74.55,5430.65,0,25,4703
1,96097,41.764869,-122.671316,22,39.2,849.9,0,25,3288
1,96101,41.468877,-120.54229,2,79.55,151.75,0,24,5965
1,96103,39.783747,-120.661032,15,19.6,299.4,0,35,3195
1,96104,41.505916,-120.152505,51,19.55,1086.75,0,40,5974
1,96105,39.872961,-120.198876,70,39.15,2692.75,0,60,5840
1,96106,39.745805,-120.580882,71,20.1,1389.6,0,23,5043
1,96107,38.42528,-119.475741,39,99.95,3767.4,0,43,4447
1,96108,41.750354,-120.403885,61,59.8,3641.5,0,53,5381
1,96109,40.012675,-120.101857,52,49.75,2535.55,0,26,6334
1,96112,41.932207,-120.135941,64,108.5,6880.85,0,22,4576
1,96113,40.198234,-120.18089,62,60.15,3753.2,0,80,4404
1,96114,40.294034,-120.512622,30,19.05,637.55,0,28,2347
1,96116,41.266008,-120.490731,63,84.0,5329.55,0,42,5688
1,96117,40.507272,-120.338228,1,44.55,44.55,0,45,5825
1,96118,39.637471,-120.226338,15,103.45,1539.8,0,53,5640
1,96119,41.042003,-120.506086,27,80.65,2209.75,0,31,5856
1,96120,38.735789,-119.85798,4,57.2,223.75,0,26,2421
1,96121,40.181279,-120.392967,72,110.75,7751.7,0,34,4848
1,96122,39.786755,-120.445626,45,24.7,1174.35,0,61,5644
1,96123,40.845738,-120.322219,45,97.05,4385.05,0,34,4735
1,96124,39.672813,-120.456699,36,76.35,2606.35,0,38,4771
1,96126,39.559709,-120.345639,1,18.9,18.9,0,69,4480
1,96128,40.346634,-120.386422,16,74.45,1261.35,0,47,5111
1,96133,38.636052,-119.489162,71,84.4,5969.3,0,21,5619
1,96134,41.813521,-121.492666,10,24.4,253.9,0,54,4458
1,96136,40.345949,-120.081187,20,20.05,400.0,0,24,4328
1,96141,39.117018,-120.212535,4,55.5,227.35,0,66,2328
1,96145,39.178337,-120.162806,29,84.3,2357.75,0,67,2217
1,96146,39.191797,-120.212401,2,100.2,198.5,0,23,4855
1,96148,39.24124,-120.054765,29,19.4,554.25,0,35,2265
1,90002,33.949255,-118.246978,13,20.4,251.65,0,54,2486
1,90003,33.964131,-118.272783,59,94.75,5597.65,0,26,5238
1,90006,34.048013,-118.293953,18,44.35,768.05,0,44,2935
1,90007,34.027337,-118.28515,17,74.55,1215.8,0,22,4451
1,90008,34.008293,-118.346766,47,73.6,3522.65,0,51,4795
1,90012,34.065875,-118.238728,19,50.1,910.45,0,76,5749
1,90014,34.043144,-118.251977,68,53.0,3656.25,0,31,5583
1,90015,34.039224,-118.266293,2,19.85,52.0,0,80,4107
1,90016,34.028331,-118.354338,7,24.35,150.85,0,26,4665
1,90017,34.052842,-118.264495,18,19.55,389.25,0,28,2386
1,90018,34.028735,-118.317236,71,25.05,1873.7,0,52,6334
1,90019,34.049841,-118.33846,13,93.8,1261.0,0,43,5870
1,90021,34.029043,-118.239504,72,103.75,7346.2,0,45,4655
1,90022,34.02381,-118.156582,66,56.75,3708.4,0,46,5748
1,90023,34.017697,-118.200577,24,20.8,469.65,0,48,4654
1,90025,34.046174,-118.446333,56,24.45,1385.85,0,52,5577
1,90026,34.078991,-118.263804,22,25.6,548.8,0,75,2628
1,90031,34.085807,-118.206617,42,59.65,2536.55,0,80,3048
1,90032,34.078821,-118.177576,72,83.3,6042.7,0,61,4505
1,90033,34.050198,-118.210946,12,79.55,958.25,0,62,3445
1,90034,34.030578,-118.399613,71,24.45,1730.65,0,72,4766
1,90035,34.051809,-118.383843,26,19.2,459.6,0,39,3656
1,90036,34.070291,-118.349191,7,29.8,201.95,0,56,4236
1,90037,34.002642,-118.287596,6,45.5,285.2,0,51,5450
1,90039,34.110845,-118.259595,51,30.05,1529.45,0,21,5045
1,90040,33.994524,-118.149953,72,65.65,4664.5,0,47,4934
1,90043,33.988543,-118.334081,47,74.05,3496.3,0,75,2831
1,90045,33.954017,-118.402447,62,110.75,7053.35,0,43,5166
1,90046,34.108455,-118.362081,16,19.7,301.55,0,43,5293
1,90047,33.958149,-118.308441,6,49.5,312.7,0,75,5552
1,90049,34.091829,-118.491244,69,43.95,2960.1,0,73,4479
1,90057,34.061918,-118.277939,64,111.15,6953.4,0,55,5455
1,90061,33.92128,-118.274186,25,20.6,541.5,0,50,2305
1,90062,34.003553,-118.308933,6,19.65,116.85,0,27,3945
1,90063,34.044271,-118.185237,66,115.8,7942.15,0,42,5845
1,90064,34.037251,-118.423573,61,88.65,5321.25,0,79,4730
1,90065,34.108833,-118.229715,43,94.5,4156.8,0,32,4745
1,90066,34.002028,-118.430656,12,20.1,223.6,0,32,5179
1,90067,34.057496,-118.413959,23,34.65,768.45,0,67,2307
1,90068,34.137411,-118.328915,71,52.3,3765.05,0,51,5491
1,90069,34.093781,-118.381061,34,65.0,2157.5,0,55,5567
1,90077,34.102084,-118.451629,41,35.45,1391.65,0,80,2954
1,90201,33.970343,-118.171368,72,19.7,1379.8,0,33,5451
1,90210,34.099891,-118.414338,14,95.6,1273.3,0,78,3502
1,90211,34.063947,-118.383001,41,19.85,810.45,0,40,3523
1,90212,34.062095,-118.401508,23,81.85,1810.85,0,80,5939
1,90220,33.88151,-118.234451,71,109.3,7782.85,0,61,5737
1,90222,33.912246,-118.236773,72,25.4,1797.1,0,46,6011
1,90230,33.993991,-118.39704,6,69.8,377.85,0,62,2651
1,90232,34.019323,-118.391902,23,20.0,445.3,0,62,2170
1,90241,33.940884,-118.128628,72,109.9,7624.2,0,37,5234
1,90242,33.921793,-118.140588,7,50.3,355.1,0,42,2547
1,90247,33.890853,-118.297967,9,101.5,906.85,0,60,2757
1,90248,33.876482,-118.284077,12,89.15,1057.55,0,80,4041
1,90249,33.90139,-118.315697,1,19.4,19.4,0,25,2742
1,90250,33.914775,-118.348083,48,29.9,1388.75,0,49,2617
1,90254,33.86532,-118.396336,20,78.8,1641.3,0,80,2317
1,90262,33.923573,-118.200669,10,19.3,185.2,0,38,4190
1,90265,34.074572,-118.831181,20,96.8,1826.7,0,26,3222
1,90266,33.889632,-118.39737,20,20.65,417.5,0,40,4147
1,90270,33.988572,-118.186565,19,19.8,344.5,0,27,4464
1,90274,33.788208,-118.404955,22,104.6,2180.55,0,68,2429
1,90275,33.753146,-118.367459,35,80.05,2835.9,0,31,3999
1,90277,33.830453,-118.384565,1,45.15,45.15,0,48,4131
1,90278,33.873395,-118.37019,39,73.15,2730.85,0,62,3271
1,90280,33.944624,-118.192615,54,99.1,5437.1,0,54,4118
1,90292,33.977468,-118.445475,56,105.35,5794.45,0,31,5680
1,90293,33.947305,-118.439841,18,45.65,747.2,0,75,4403
1,90301,33.956445,-118.358634,16,79.95,1267.95,0,65,3855
1,90302,33.975332,-118.355252,68,54.45,3674.95,0,45,6309
1,90303,33.936291,-118.332639,53,25.1,1275.6,0,70,5295
1,90304,33.936827,-118.359824,72,84.7,5893.9,0,49,6375
1,90305,33.958134,-118.330905,9,75.85,724.65,0,70,5212
1,90401,34.015481,-118.493231,30,48.8,1536.75,0,71,4864
1,90403,34.031529,-118.491156,18,35.2,607.3,0,32,5381
1,90404,34.026334,-118.474222,55,76.25,4154.55,0,42,4319
1,90503,33.840399,-118.353714,33,24.9,847.8,0,52,5756
1,90504,33.867257,-118.330794,44,54.3,2390.45,0,64,3222
1,90505,33.807882,-118.347957,30,66.3,1923.5,0,80,4631
1,90601,34.007353,-118.033683,71,20.9,1493.2,0,53,4030
1,90604,33.929704,-118.01208,1,75.35,75.35,0,70,3514
1,90605,33.960891,-118.032222,23,104.45,2184.85,0,37,5883
1,90606,33.976678,-118.065875,22,49.45,1031.4,0,28,5941
1,90620,33.845706,-118.012204,49,19.45,921.3,0,34,4170
1,90621,33.874224,-117.993368,42,92.15,3875.4,0,33,5697
1,90630,33.818477,-118.038307,7,19.85,144.15,0,60,3973
1,90631,33.940619,-117.9513,67,100.25,6689.0,0,64,5588
1,90638,33.902045,-118.008961,15,95.7,1451.1,0,23,4999
1,90640,34.015217,-118.109962,67,93.15,6368.2,0,59,4001
1,90650,33.905963,-118.08263,53,69.7,3729.6,0,27,4590
1,90660,33.989524,-118.089299,21,19.8,350.1,0,47,3243
1,90670,33.933565,-118.062611,40,71.35,2847.2,0,43,5807
1,90680,33.801869,-117.995068,22,20.75,452.35,0,59,2258
1,90701,33.867593,-118.080637,39,40.6,1494.5,0,58,4436
1,90704,33.391181,-118.421305,2,20.35,41.85,0,74,5761
1,90706,33.887676,-118.127289,57,19.75,1272.05,0,80,4235
1,90710,33.798266,-118.300237,8,54.4,475.1,0,62,4854
1,90715,33.841027,-118.078097,7,20.45,150.75,0,75,4484
1,90716,33.830431,-118.074071,49,66.15,3199.0,0,33,6138
1,90717,33.794209,-118.317354,65,89.85,5844.65,0,77,6421
1,90720,33.79499,-118.065591,55,45.05,2462.6,0,39,4055
1,90723,33.897122,-118.164432,71,86.85,6263.8,0,60,6452
1,90731,33.736387,-118.284363,35,96.75,3403.4,0,37,5154
1,90743,33.728273,-118.085304,17,106.65,1672.1,0,25,2754
1,90744,33.782068,-118.262263,72,110.15,7881.2,0,21,4498
1,90745,33.822295,-118.26411,28,82.85,2320.8,0,75,5802
1,90746,33.859171,-118.252272,18,20.1,370.5,0,30,4329
1,90803,33.760458,-118.129725,52,59.45,3043.7,0,40,6107
1,90804,33.783047,-118.1486,47,58.6,2723.4,0,33,2613
1,90805,33.864622,-118.179626,23,49.7,1081.25,0,47,4790
1,90806,33.802664,-118.179971,66,65.85,4097.05,0,53,5500
1,90807,33.830099,-118.182239,8,73.5,632.2,0,61,5777
1,90813,33.781086,-118.199049,71,113.65,8166.8,0,27,6208
1,90814,33.771612,-118.143866,50,83.4,4113.7,0,68,4977
1,90815,33.797638,-118.11662,46,65.65,3047.15,0,79,2680
1,91001,34.196837,-118.142236,66,61.35,4193.4,0,67,4824
1,91006,34.137319,-118.029837,42,85.9,3729.75,0,25,2219
1,91007,34.128284,-118.047732,5,75.65,399.45,0,40,2296
1,91011,34.234912,-118.153729,29,70.9,1964.6,0,29,2064
1,91016,34.1528,-118.000482,27,49.85,1336.15,0,75,5580
1,91024,34.168686,-118.057505,25,20.1,486.05,0,46,5306
1,91040,34.282704,-118.312929,57,103.05,5925.75,0,22,5586
1,91101,34.146635,-118.139225,47,99.7,4747.2,0,67,4787
1,91103,34.167465,-118.165327,13,81.9,1028.9,0,71,2054
1,91106,34.139402,-118.128658,71,66.2,4692.55,0,62,4756
1,91201,34.17051,-118.289463,1,19.75,19.75,0,38,3666
1,91202,34.167926,-118.267539,2,72.6,154.3,0,47,5098
1,91203,34.153338,-118.262974,55,116.5,6382.55,0,58,4222
1,91204,34.136306,-118.26036,71,106.8,7623.2,0,28,6423
1,91205,34.13658,-118.245839,50,24.95,1261.45,0,57,6019
1,91206,34.162515,-118.203869,1,89.25,89.25,0,28,5579
1,91207,34.182378,-118.262922,5,19.25,86.05,0,27,3056
1,91208,34.195386,-118.238508,66,104.55,6779.05,0,53,4494
1,91214,34.239636,-118.245259,49,87.2,4345.0,0,68,4567
1,91301,34.129058,-118.759788,3,30.75,82.85,0,27,4133
1,91302,34.130861,-118.68346,66,25.7,1714.55,0,43,5517
1,91303,34.19829,-118.602203,11,86.2,893.2,0,41,3157
1,91304,34.224377,-118.632656,28,30.1,810.85,0,31,2653
1,91306,34.209532,-118.577563,65,99.35,6347.55,0,80,6300
1,91307,34.199787,-118.68493,62,19.2,1123.65,0,64,4937
1,91311,34.294142,-118.603883,2,20.1,43.15,0,26,4158
1,91316,34.150354,-118.518292,2,20.35,35.1,0,40,3746
1,91320,34.172071,-118.946262,55,25.65,1388.0,0,42,4466
1,91321,34.370378,-118.504118,41,94.55,3851.45,0,45,4914
1,91325,34.236683,-118.517588,30,94.4,2638.1,0,68,4584
1,91326,34.281911,-118.556218,17,56.1,946.95,0,56,5025
1,91331,34.255442,-118.421314,16,68.25,1114.85,0,43,3559
1,91335,34.200175,-118.540958,72,24.75,1777.6,0,35,5398
1,91340,34.286131,-118.435969,9,76.25,684.85,0,62,2062
1,91342,34.321621,-118.399841,1,74.35,74.35,0,80,4237
1,91343,34.238802,-118.482296,23,54.15,1312.45,0,80,2496
1,91344,34.291273,-118.505104,8,19.45,159.2,0,20,4119
1,91345,34.266389,-118.459744,19,34.95,610.2,0,79,3422
1,91350,34.502432,-118.41459,7,53.65,404.35,0,51,4389
1,91352,34.231053,-118.338307,61,104.0,6363.45,0,22,4344
1,91354,34.457005,-118.573726,57,70.35,4124.65,0,32,5779
1,91356,34.157137,-118.548511,15,64.85,950.75,0,51,4442
1,91360,34.214054,-118.88109,1,19.65,19.65,0,73,4639
1,91361,34.130992,-118.894673,12,45.9,505.95,0,60,5790
1,91362,34.191842,-118.822796,54,20.0,1149.65,0,41,6094
1,91364,34.153733,-118.593408,4,44.8,169.65,0,63,2114
1,91377,34.19225,-118.776874,20,20.35,393.15,0,57,4390
1,91381,34.364153,-118.615583,26,45.8,1147.0,0,45,3287
1,91401,34.178483,-118.431791,53,108.95,5718.2,0,36,4163
1,91403,34.147149,-118.463365,68,64.35,4539.6,0,40,4146
1,91405,34.202494,-118.448048,72,90.8,6397.6,0,46,5028
1,91406,34.195685,-118.490752,12,24.95,280.4,0,71,4443
1,91423,34.146957,-118.432138,68,84.7,5711.05,0,41,5520
1,91436,34.152875,-118.486056,50,70.8,3478.15,0,34,4798
1,91502,34.177267,-118.31003,41,104.4,4133.95,0,61,4477
1,91504,34.213049,-118.317651,30,101.5,2917.65,0,73,4828
1,91505,34.174215,-118.345928,1,54.3,54.3,0,78,3259
1,91506,34.169706,-118.323548,29,103.95,2964.8,0,58,3733
1,91601,34.1692,-118.372498,23,91.1,2198.3,0,71,5991
1,91602,34.15136,-118.364786,60,19.95,1189.9,0,74,5316
1,91604,34.139082,-118.39275,72,26.45,1914.5,0,55,5534
1,91606,34.187599,-118.387125,72,75.1,5336.35,0,55,6284
1,91607,34.165783,-118.399795,66,108.1,7238.6,0,20,4722
1,91701,34.132275,-117.611478,72,110.15,7998.8,0,70,5065
1,91706,34.098275,-117.967399,51,111.5,5703.25,0,47,4363
1,91709,33.942895,-117.725644,70,106.5,7397.0,0,41,6319
1,91710,33.990646,-117.663025,9,19.9,164.6,0,31,3643
1,91711,34.127621,-117.717863,59,111.1,6555.2,0,76,4952
1,91722,34.097345,-117.906736,3,70.7,225.65,0,56,2584
1,91723,34.084747,-117.886844,38,24.85,955.75,0,33,3511
1,91724,34.08111,-117.853935,37,91.2,3382.3,0,44,5135
1,91730,34.10097,-117.57882,37,65.6,2313.8,0,27,3183
1,91732,34.074492,-118.01462,14,59.45,780.85,0,26,5723
1,91733,34.04622,-118.053753,72,109.95,7852.4,0,59,6258
1,91740,34.119363,-117.855059,72,38.5,2763.0,0,58,4710
1,91741,34.14649,-117.849815,17,92.55,1614.7,0,23,3689
1,91748,33.976753,-117.897367,10,24.5,270.15,0,78,5594
1,91750,34.144703,-117.770299,0,19.7,,0,69,4890
1,91752,33.999992,-117.535395,1,20.6,20.6,0,52,5370
1,91754,34.050322,-118.147037,29,58.0,1734.5,0,63,2810
1,91755,34.049172,-118.115022,65,107.45,7047.5,0,32,6211
1,91759,34.231318,-117.662032,8,65.5,573.15,0,38,3033
1,91761,34.035602,-117.591528,61,25.45,1538.6,0,41,6015
1,91762,34.057256,-117.667677,45,100.15,4459.8,0,21,2636
1,91763,34.072121,-117.698319,72,104.45,7459.0,0,29,4750
1,91764,34.074087,-117.605618,12,21.15,306.05,0,40,5209
1,91765,33.992416,-117.807874,7,96.2,639.7,0,38,4329
1,91766,34.042286,-117.756106,9,44.4,348.15,0,31,5457
1,91768,34.067932,-117.785168,58,94.35,5563.65,0,49,4777
1,91773,34.102119,-117.815532,2,20.3,40.25,0,38,5113
1,91776,34.089927,-118.095645,40,105.75,4228.55,0,41,4078
1,91780,34.101608,-118.055848,9,81.15,784.45,0,68,4544
1,91784,34.141146,-117.655583,41,89.55,3729.75,0,66,5549
1,91786,34.105493,-117.660934,26,54.75,1406.9,0,23,4020
1,91789,34.018354,-117.85492,33,53.75,1857.3,0,49,3160
1,91790,34.066964,-117.937007,68,105.75,7322.5,0,39,4437
1,91791,34.061634,-117.893169,65,105.85,6725.5,0,80,4872
1,91792,34.024405,-117.898722,55,64.2,3627.3,0,40,5151
1,91803,34.074736,-118.145959,19,87.7,1725.95,0,78,4446
1,91901,32.827184,-116.703729,45,89.3,4192.15,0,32,5470
1,91902,32.67117,-117.00232,70,20.15,1411.2,0,67,5219
1,91910,32.636792,-117.054989,12,20.05,264.55,0,74,5453
1,91911,32.607964,-117.059459,72,67.2,4671.7,0,25,5592
1,91913,32.64164,-116.985026,12,94.55,1173.55,0,25,5674
1,91915,32.605012,-116.97595,71,107.5,7713.55,0,64,5775
1,91916,32.912664,-116.635387,35,73.0,2471.25,0,59,2715
1,91917,32.622999,-116.687855,70,114.75,7842.3,0,72,5035
1,91931,32.857946,-116.561917,31,76.05,2227.8,0,63,2421
1,91941,32.759327,-116.99726,30,77.9,2351.45,0,49,2009
1,91942,32.782501,-117.01611,33,90.65,2989.6,0,44,4460
1,91945,32.733564,-117.033713,54,110.45,6077.75,0,77,4425
1,91948,32.830852,-116.444601,59,68.7,4070.95,0,29,4244
1,91950,32.67102,-117.095235,55,44.85,2479.05,0,49,5829
1,91962,32.800671,-116.483363,69,29.8,2134.3,0,43,5681
1,91963,32.619465,-116.593605,66,88.9,6000.1,0,27,5868
1,91977,32.726627,-116.994608,37,58.75,2203.1,0,31,3483
1,91978,32.730264,-116.950963,9,19.85,183.15,0,59,5601
1,91980,32.587557,-116.636816,69,86.9,6194.1,0,49,4667
1,92003,33.290907,-117.202895,10,59.65,638.95,0,20,2385
1,92007,33.015866,-117.272254,13,66.4,831.75,0,43,3660
1,92009,33.098018,-117.258203,69,20.15,1337.5,0,23,4554
1,92014,32.948262,-117.256086,66,108.1,7181.95,0,35,5360
1,92020,32.79697,-116.969082,46,56.9,2560.1,0,44,4258
1,92024,33.054579,-117.25665,56,109.6,5953.0,0,67,5012
1,92025,33.081478,-117.033814,70,25.15,1790.15,0,39,5114
1,92026,33.21846,-117.116916,33,79.15,2531.4,0,73,3555
1,92027,33.141265,-116.967221,72,66.75,4760.3,0,65,6063
1,92029,33.079834,-117.134275,19,48.8,953.65,0,74,3749
1,92037,32.853743,-117.25034,71,80.7,5705.05,0,24,5617
1,92054,33.351059,-117.420557,1,20.55,20.55,0,28,4801
1,92057,33.254497,-117.285879,61,115.1,6993.65,0,53,4785
1,92059,33.384345,-117.072619,71,59.7,4122.65,0,63,6420
1,92060,33.309852,-116.823091,68,86.45,5762.95,0,39,4480
1,92061,33.313828,-116.940501,46,33.7,1537.85,0,22,3007
1,92064,32.984395,-117.013454,33,80.1,2603.3,0,54,3957
1,92065,33.044541,-116.833922,53,104.05,5566.4,0,43,4190
1,92066,33.215251,-116.53633,50,108.75,5431.9,0,54,5211
1,92067,33.012751,-117.200617,57,41.1,2258.25,0,41,5281
1,92069,33.162624,-117.170863,54,20.35,1092.35,0,79,5646
1,92070,33.174725,-116.743329,60,105.9,6401.25,0,40,5084
1,92082,33.25283,-116.986079,10,65.5,616.9,0,44,3137
1,92083,33.17494,-117.242761,43,40.45,1912.85,0,72,3176
1,92084,33.22784,-117.200024,13,70.45,849.1,0,53,5225
1,92086,33.323705,-116.626907,43,78.8,3460.3,0,24,3972
1,92101,32.72523,-117.171346,1,90.1,90.1,0,47,4142
1,92102,32.716007,-117.117462,69,82.45,5555.3,0,80,4631
1,92103,32.747484,-117.166877,61,20.25,1278.8,0,55,5974
1,92104,32.741499,-117.127409,43,66.25,2907.35,0,29,2168
1,92107,32.741852,-117.243453,56,89.7,4952.95,0,49,5955
1,92108,32.774046,-117.142454,70,64.55,4504.9,0,30,4858
1,92110,32.76501,-117.19938,49,93.65,4520.15,0,65,5542
1,92113,32.697098,-117.116587,32,73.6,2316.85,0,42,4343
1,92114,32.707892,-117.05512,72,109.75,8075.35,0,34,6010
1,92115,32.762506,-117.07245,37,61.45,2302.35,0,77,5447
1,92116,32.765299,-117.122565,69,106.4,7251.9,0,26,4328
1,92117,32.825086,-117.199424,26,81.9,2078.55,0,55,3350
1,92118,32.68674,-117.186612,58,105.2,6225.4,0,59,4605
1,92119,32.802959,-117.027095,24,54.6,1242.25,0,51,3398
1,92120,32.807867,-117.060993,5,20.55,99.45,0,54,3629
1,92122,32.85723,-117.209774,30,19.7,599.25,0,38,5045
1,92123,32.808814,-117.134694,55,66.05,3462.1,0,68,5501
1,92127,33.017518,-117.118456,44,54.05,2375.2,0,68,4896
1,92128,33.000269,-117.072093,47,58.9,2813.05,0,40,5774
1,92131,32.89325,-117.087091,64,96.9,6314.35,0,55,5369
1,92139,32.677716,-117.047666,1,19.1,19.1,0,30,2091
1,92154,32.578103,-117.012975,20,50.0,1003.05,0,46,5741
1,92173,32.555828,-117.040073,37,45.4,1593.1,0,33,4051
1,92201,33.713891,-116.237257,30,85.45,2509.95,0,21,3409
1,92203,33.752938,-116.230055,38,84.1,3187.65,0,78,2604
1,92220,33.936298,-116.849577,52,66.25,3330.1,0,23,4275
1,92223,33.946982,-116.977672,71,76.9,5522.7,0,26,4633
1,92227,33.03933,-115.191857,66,74.6,4798.4,0,78,4838
1,92230,33.929812,-116.76058,72,116.95,8594.4,0,78,5949
1,92231,32.690654,-115.431225,25,40.65,970.55,0,29,5079
1,92233,33.143826,-115.497485,69,114.35,7665.8,0,51,6082
1,92234,33.829583,-116.474131,53,69.7,3686.05,0,22,4975
1,92239,33.889605,-115.257009,26,98.65,2537.0,0,62,4191
1,92240,33.948558,-116.516976,21,61.65,1393.6,0,63,2926
1,92241,33.832799,-116.250973,1,89.35,89.35,0,38,2432
1,92242,34.137742,-114.36514,48,95.4,4445.3,0,33,4334
1,92243,32.770393,-115.60915,26,35.4,978.6,0,29,2519
