Count,Zip Code,Latitude,Longitude,Tenure Months,Monthly Charges,Churn Value,Churn Score,CLTV
1,95389,37.704267,-119.607001,32,79.3,0,27,5242
1,95401,38.460517,-122.790335,41,19.5,0,72,2446
1,95404,38.526941,-122.709096,1,44.15,0,64,3103
1,95407,38.394091,-122.739814,62,105.5,0,56,4271
1,95410,39.225694,-123.717354,17,92.7,0,41,2347
1,95412,38.731055,-123.316553,72,26.25,0,36,5098
1,95415,39.025867,-123.381544,56,96.95,0,66,6484
1,95417,39.710591,-123.682799,9,20.45,0,41,2392
1,95420,39.361283,-123.784599,72,115.8,0,80,6479
1,95421,38.578807,-123.19338,20,108.2,0,67,2102
1,95422,38.965804,-122.631779,19,20.2,0,60,4821
1,95425,38.801936,-122.938935,53,54.9,0,80,5677
1,95427,39.239818,-123.565432,6,20.15,0,76,5761
1,95428,39.83307,-123.178765,9,90.35,0,27,2993
1,95429,39.756049,-123.358701,8,55.75,0,38,5681
1,95430,38.445603,-123.063756,71,114.6,0,71,4071
1,95436,38.499302,-122.92444,71,66.8,0,42,4698
1,95437,39.455555,-123.683979,68,100.3,0,39,5757
1,95439,38.493888,-122.777141,34,105.35,0,74,5503
1,95441,38.731771,-123.064272,26,85.2,0,52,5156
1,95443,39.045246,-122.743181,7,18.95,0,26,4097
1,95444,38.434362,-122.86891,20,69.8,0,33,5456
1,95445,38.848082,-123.50608,60,106.15,0,32,4115
1,95446,38.52576,-123.013347,72,20.55,0,41,5809
1,95448,38.618347,-122.908422,72,105.75,0,53,5832
1,95449,38.93706,-123.118111,4,25.25,0,43,3962
1,95450,38.505995,-123.187019,16,19.75,0,68,3677
1,95451,38.93496,-122.792243,62,104.85,0,68,5061
1,95452,38.419525,-122.521585,10,60.95,0,28,4323
1,95453,39.080469,-122.955176,31,81.15,0,25,3031
1,95454,39.806141,-123.531098,71,19.1,0,72,4241
1,95456,39.245911,-123.77214,58,20.8,0,80,4758
1,95457,38.925545,-122.549083,70,90.15,0,49,5824
1,95458,39.141934,-122.770679,71,90.1,0,80,5054
1,95459,38.966713,-123.586412,69,74.1,0,34,4204
1,95461,38.787446,-122.58675,72,118.75,0,49,5475
1,95462,38.471049,-123.015549,26,85.9,0,67,4038
1,95463,39.182916,-123.552571,33,95.0,0,76,4639
1,95464,39.12334,-122.838198,10,20.15,0,74,2836
1,95465,38.415003,-122.998726,57,101.3,0,48,4421
1,95466,39.094102,-123.500853,10,21.2,0,34,2066
1,95468,38.911299,-123.609588,39,24.2,0,67,3109
1,95469,39.408634,-123.045516,11,20.3,0,72,4188
1,95471,38.522328,-122.97932,68,85.3,0,43,4732
1,95472,38.398815,-122.861923,18,89.6,0,36,2269
1,95482,39.134075,-123.23422,18,56.25,0,47,2277
1,95485,39.220368,-122.907693,52,50.95,0,73,4298
1,95488,39.724433,-123.767578,56,115.85,0,75,4937
1,95490,39.492046,-123.375818,45,103.65,0,21,2183
1,95492,38.527297,-122.810044,67,26.1,0,42,6466
1,95493,39.222323,-122.985488,3,35.1,0,35,3610
1,95494,38.888351,-123.239647,65,99.1,0,52,4574
1,95497,38.696659,-123.436861,63,67.25,0,36,6438
1,95501,40.796621,-124.15428,11,25.0,0,65,5409
1,95503,40.737431,-124.108897,1,59.55,0,47,5824
1,95511,40.166028,-123.584144,55,77.8,0,59,6483
1,95514,40.309088,-123.668201,25,55.1,0,40,2499
1,95521,40.839958,-124.003757,72,24.15,0,68,5613
1,95524,40.825486,-124.049485,65,45.25,0,37,5712
1,95526,40.372532,-123.525626,7,20.25,0,45,4954
1,95527,40.854512,-123.450097,72,64.75,0,30,4675
1,95528,40.497283,-123.93037,21,54.6,0,43,5763
1,95531,41.701223,-124.003393,2,20.7,0,46,2107
1,95536,40.4785,-124.301372,4,94.75,0,44,2757
1,95540,40.584991,-124.121504,72,115.8,0,41,5130
1,95542,40.057784,-123.679461,6,49.45,0,60,3672
1,95543,41.867908,-123.794144,52,83.8,0,40,6339
1,95545,40.342928,-124.063329,69,95.35,0,21,6132
1,95547,40.557314,-124.081662,8,74.05,0,79,4899
1,95548,41.572813,-124.035011,63,89.6,0,38,4438
1,95549,40.664483,-123.865325,60,116.6,0,74,5680
1,95550,40.7666,-123.80458,12,54.2,0,31,4474
1,95551,40.665952,-124.240051,13,19.3,0,23,5917
1,95552,40.390301,-123.412327,22,65.05,0,30,4709
1,95555,41.336354,-124.044354,72,24.05,0,36,4755
1,95556,41.269521,-123.546958,2,18.75,0,23,5355
1,95558,40.274302,-124.210902,40,20.15,0,29,3556
1,95559,40.184094,-123.745487,44,20.0,0,72,3743
1,95560,40.142256,-123.852927,71,71.0,0,55,5247
1,95563,40.89866,-123.539754,26,93.6,0,54,4030
1,95565,40.440636,-124.098739,1,24.4,0,61,5092
1,95568,41.444606,-123.471895,3,65.25,0,43,2562
1,95569,40.363446,-123.835041,13,50.55,0,29,5530
1,95571,40.310119,-123.909449,1,70.7,0,28,4056
1,95573,40.949012,-123.655847,4,45.25,0,57,2776
1,95585,39.873371,-123.741474,2,70.3,0,37,2980
1,95587,39.955587,-123.681175,72,108.95,0,21,5758
1,95589,40.053159,-123.995867,37,26.45,0,72,5359
1,95601,38.431407,-120.8421,23,19.65,0,58,5916
1,95603,38.912881,-121.082766,42,19.05,0,80,5091
1,95605,38.592745,-121.540036,32,74.75,0,66,2830
1,95606,38.809804,-122.241383,22,75.8,0,37,4479
1,95607,38.681651,-122.130569,42,25.1,0,57,4959
1,95608,38.626128,-121.328011,8,44.45,0,65,4909
1,95610,38.69508,-121.271616,65,104.3,0,76,4997
1,95614,38.880622,-120.973865,70,89.0,0,46,5650
1,95615,38.311609,-121.554034,22,20.15,0,78,2722
1,95619,38.683605,-120.811852,67,36.15,0,39,6314
1,95620,38.392821,-121.799917,25,19.2,0,23,2159
1,95621,38.69549,-121.307864,20,19.25,0,68,4137
1,95623,38.63153,-120.842609,2,61.2,0,31,5056
1,95624,38.434138,-121.30587,51,20.45,0,65,6097
1,95625,38.349195,-121.902943,46,35.05,0,33,4829
1,95627,38.834469,-122.127193,13,44.0,0,24,5611
1,95629,38.513484,-120.704613,26,50.35,0,48,3386
1,95631,39.031876,-120.811141,19,20.0,0,31,5188
1,95634,38.9386,-120.785514,72,86.4,0,27,6114
1,95635,38.921333,-120.897718,18,58.4,0,54,2812
1,95638,38.313447,-121.123886,24,94.1,0,69,3192
1,95640,38.33788,-120.954202,46,108.9,0,45,5119
1,95641,38.154823,-121.601358,72,107.4,0,56,5294
1,95645,38.875508,-121.765866,70,90.85,0,64,5129
1,95646,38.631489,-120.015167,2,19.9,0,40,2822
1,95648,38.922812,-121.312005,31,66.4,0,79,3282
1,95651,38.815515,-120.916997,16,100.7,0,72,3337
1,95653,38.674276,-121.961866,52,25.6,0,76,5662
1,95655,38.549822,-121.266725,13,19.85,0,31,2928
1,95658,38.883224,-121.15918,35,20.75,0,67,4261
1,95659,38.788898,-121.608624,59,95.8,0,45,5470
1,95660,38.671295,-121.388251,72,94.65,0,20,5943
1,95662,38.689174,-121.218435,49,106.65,0,57,5948
1,95663,38.859093,-121.182872,2,45.85,0,65,2245
1,95664,38.803731,-121.043799,21,104.35,0,22,4934
1,95665,38.400264,-120.641274,54,55.45,0,58,4521
1,95667,38.733714,-120.795213,1,61.15,0,28,4592
1,95668,38.833554,-121.498102,6,78.95,0,35,4093
1,95670,38.602723,-121.279913,49,109.2,0,44,6005
1,95672,38.724322,-120.991237,56,61.3,0,72,4173
1,95673,38.688764,-121.457596,56,96.85,0,57,5679
1,95674,38.954144,-121.482536,6,40.55,0,30,2866
1,95675,38.545775,-120.743325,32,19.8,0,38,4636
1,95677,38.7904,-121.236973,50,108.25,0,71,4972
1,95678,38.759751,-121.288545,58,105.05,0,75,5870
1,95681,38.984756,-121.345074,65,90.45,0,25,5509
1,95682,38.598936,-120.963092,64,86.4,0,33,6474
1,95683,38.470423,-121.114897,66,66.9,0,61,5546
1,95684,38.606703,-120.586659,38,110.7,0,60,5461
1,95685,38.432145,-120.77069,20,20.0,0,71,3585
1,95687,38.333133,-121.920151,64,102.1,0,47,6100
1,95689,38.481902,-120.603668,60,70.15,0,62,4260
1,95691,38.627951,-121.593287,50,80.05,0,26,5823
1,95693,38.392559,-121.225093,72,49.2,0,33,4700
1,95694,38.578604,-122.024579,60,20.5,0,63,5848
1,95695,38.71967,-121.862416,46,38.25,0,73,2653
1,95701,39.218096,-120.79153,69,54.95,0,23,4175
1,95703,38.983388,-120.988814,31,96.6,0,40,3364
1,95709,38.748316,-120.675512,19,19.9,0,29,5964
1,95713,39.084645,-120.894014,71,19.9,0,53,6015
1,95714,39.197215,-120.83679,12,84.6,0,31,2499
1,95717,39.170376,-120.838404,44,85.25,0,57,2292
1,95720,38.766036,-120.209673,56,81.25,0,62,5907
1,95721,38.851842,-120.076204,72,115.5,0,44,4697
1,95726,38.733908,-120.453416,11,79.0,0,33,3885
1,95735,38.805481,-120.13287,15,94.65,0,70,5868
1,95736,39.00978,-120.978273,72,20.8,0,57,4626
1,95742,38.591134,-121.161585,56,59.5,0,71,5477
1,95746,38.749466,-121.184196,64,20.05,0,44,4309
1,95747,38.784329,-121.373245,34,100.45,0,42,3744
1,95762,38.684437,-121.055634,35,20.6,0,70,2858
1,95765,38.823278,-121.281856,22,20.3,0,55,2768
1,95814,38.584505,-121.491956,9,39.55,0,67,3755
1,95816,38.574856,-121.46504,23,20.45,0,43,3434
1,95818,38.556306,-121.495817,68,25.25,0,70,4571
1,95819,38.567594,-121.437507,33,91.25,0,57,3296
1,95820,38.53508,-121.444144,31,72.45,0,77,3175
1,95822,38.512569,-121.495184,56,19.7,0,56,4831
1,95824,38.517295,-121.439819,66,75.1,0,23,6123
1,95825,38.590035,-121.412455,72,25.0,0,41,4275
1,95826,38.542532,-121.378826,34,69.15,0,63,4478
1,95827,38.549185,-121.328386,58,91.55,0,49,6423
1,95829,38.486502,-121.334051,37,35.8,0,68,5658
1,95830,38.490508,-121.284171,71,113.15,0,35,4955
1,95831,38.494832,-121.529447,1,19.85,0,20,2618
1,95832,38.445939,-121.496855,71,19.8,0,69,5819
1,95833,38.619049,-121.517552,35,19.9,0,30,2334
1,95834,38.646209,-121.52446,6,19.7,0,51,4122
1,95837,38.691607,-121.602284,69,59.1,0,71,5846
1,95841,38.660442,-121.346321,53,91.15,0,44,6439
1,95843,38.715498,-121.363411,5,68.95,0,57,5536
1,95864,38.585826,-121.376263,2,51.55,0,72,4057
1,95901,39.19514,-121.503883,62,24.4,0,66,4889
1,95903,39.125311,-121.392283,19,96.8,0,66,3249
1,95910,39.467828,-120.841386,9,70.05,0,63,3522
1,95912,38.982373,-122.047751,53,19.5,0,57,5625
1,95914,39.396585,-121.38029,5,78.75,0,66,2610
1,95916,39.657228,-121.37778,71,69.2,0,65,5546
1,95917,39.457388,-121.818201,1,19.55,0,58,5607
1,95919,39.440687,-121.263583,72,103.65,0,63,6088
1,95920,39.449794,-121.936372,4,54.7,0,37,3475
1,95922,39.432127,-121.099287,59,54.15,0,64,4293
1,95925,39.461768,-121.195825,31,84.85,0,30,5603
1,95926,39.745712,-121.84333,3,20.0,0,44,3985
1,95930,39.562239,-121.14836,49,99.25,0,43,4995
1,95932,39.273096,-122.050763,2,19.35,0,52,5863
1,95935,39.381174,-121.21191,55,94.75,0,63,6021
1,95936,39.578792,-120.780786,72,114.05,0,72,6254
1,95937,38.931425,-121.946081,36,74.9,0,23,5041
1,95938,39.607831,-121.777959,10,19.8,0,49,3196
1,95941,39.531028,-121.24807,72,80.85,0,56,6317
1,95942,40.077028,-121.494168,28,54.65,0,73,3185
1,95943,39.597975,-122.032248,38,91.7,0,36,3676
1,95944,39.564113,-120.868836,61,118.6,0,76,5536
1,95945,39.194539,-120.988066,52,24.55,0,28,5535
1,95946,39.203817,-121.19584,67,19.45,0,57,5343
1,95947,40.160386,-120.835428,34,116.15,0,46,5104
1,95948,39.346898,-121.759537,54,80.6,0,53,4231
1,95949,39.099204,-121.137962,1,20.3,0,54,4215
1,95954,39.933852,-121.584371,46,99.8,0,46,2405
1,95957,39.068071,-121.832638,55,75.0,0,65,5011
1,95959,39.333737,-120.858667,1,19.9,0,54,5057
1,95960,39.423046,-120.984472,64,80.3,0,34,4270
1,95962,39.342587,-121.249833,58,84.3,0,69,5724
1,95963,39.748037,-122.302169,56,54.05,0,27,6445
1,95965,39.624561,-121.552866,72,104.9,0,35,5169
1,95968,39.435756,-121.552071,72,97.25,0,69,6156
1,95969,39.69676,-121.644379,22,83.05,0,59,5357
1,95973,39.903272,-121.843567,39,41.1,0,42,3618
1,95974,39.495768,-121.747472,12,45.0,0,35,4998
1,95975,39.225634,-121.156163,54,74.55,0,59,4544
1,95977,39.176595,-121.291692,18,40.2,0,48,4624
1,95978,39.904002,-121.527823,32,70.5,0,61,5870
1,95979,39.288127,-122.415841,41,19.75,0,39,5678
1,95981,39.58458,-121.093256,67,24.65,0,62,4444
1,95982,39.172777,-121.805845,65,104.25,0,70,5089
1,95983,40.053684,-120.743116,25,78.35,0,63,4855
1,95986,39.34128,-120.786867,67,109.7,0,24,4017
1,95988,39.493991,-122.286363,43,33.45,0,79,4757
1,95991,39.02741,-121.614982,24,94.6,0,42,3667
1,96001,40.587919,-122.464732,69,20.2,0,78,5463
1,96002,40.527834,-122.318749,37,20.3,0,43,4186
1,96003,40.677649,-122.29467,20,39.4,0,29,3899
1,96006,41.171578,-120.913161,7,69.15,0,20,4320
1,96009,41.083464,-121.107929,41,51.35,0,59,5622
1,96010,40.775272,-123.287414,54,100.05,0,69,4478
1,96013,40.946785,-121.719489,69,20.3,0,21,4042
1,96014,41.388397,-122.794636,53,94.45,0,64,5452
1,96015,41.486953,-120.913975,18,46.4,0,35,4003
1,96016,40.936285,-121.572692,64,104.05,0,36,4337
1,96019,40.692523,-122.369876,20,24.9,0,20,5942
1,96020,40.243494,-121.154733,57,59.6,0,28,4778
1,96021,39.913777,-122.289984,63,108.5,0,49,6453
1,96022,40.336392,-122.448533,13,40.55,0,27,2898
1,96023,41.949216,-122.050062,48,58.95,0,49,4815
1,96025,41.212695,-122.392067,57,20.75,0,68,4937
1,96027,41.405193,-123.008567,71,113.15,0,75,4068
1,96028,41.017282,-121.468945,7,48.8,0,51,4785
1,96029,39.84784,-122.544556,16,63.05,0,73,3214
1,96031,41.232128,-123.194748,34,100.85,0,76,5891
1,96033,40.740138,-122.587476,16,80.55,0,24,5183
1,96034,41.411315,-122.697236,48,64.4,0,45,2545
1,96035,40.03194,-122.176023,58,75.2,0,46,4559
1,96037,41.528541,-122.955018,72,84.9,0,65,4447
1,96038,41.599978,-122.539381,7,19.3,0,57,4764
1,96044,41.962127,-122.527696,30,74.65,0,59,5616
1,96046,40.648024,-123.465088,31,59.05,0,59,5841
1,96047,40.524535,-122.647172,46,69.1,0,30,3856
1,96048,40.913192,-123.06597,50,20.55,0,78,4745
1,96050,41.816595,-122.948287,28,76.55,0,71,2085
1,96051,40.883853,-122.418258,66,62.5,0,57,4165
1,96054,41.280478,-121.160249,41,94.9,0,53,3539
1,96055,40.059385,-122.091481,72,111.65,0,36,4406
1,96056,41.10831,-121.360362,7,19.9,0,46,2750
1,96057,41.251322,-122.105209,38,20.45,0,43,5587
1,96058,41.769709,-121.92063,44,106.05,0,60,4588
1,96059,40.426679,-121.850421,47,113.45,0,35,3729
1,96061,40.331975,-121.460674,53,92.55,0,27,4700
1,96062,40.531257,-122.148139,4,65.6,0,44,4552
1,96063,40.408796,-121.579609,20,84.35,0,70,4915
1,96065,40.877552,-121.885884,57,71.1,0,40,5462
1,96067,41.33832,-122.290756,44,85.15,0,45,2672
1,96068,41.082472,-121.195215,24,49.7,0,48,5832
1,96069,40.689243,-122.037023,15,30.2,0,78,5825
1,96076,40.367964,-122.937379,24,56.35,0,42,5128
1,96084,40.923558,-122.059933,33,107.55,0,33,4800
1,96085,41.737962,-123.07557,58,19.85,0,46,6440
1,96086,41.924174,-123.260788,72,95.9,0,30,4213
1,96087,40.617614,-122.512861,71,23.85,0,77,6166
1,96090,40.021787,-122.127576,51,83.85,0,53,5703
1,96092,39.955164,-122.018567,72,84.8,0,54,4240
1,96094,41.465121,-122.380947,14,76.1,0,33,2045
1,96096,40.637105,-121.906949,72,74.55,0,25,4703
1,96097,41.764869,-122.671316,22,39.2,0,25,3288
1,96101,41.468877,-120.54229,2,79.55,0,24,5965
1,96103,39.783747,-120.661032,15,19.6,0,35,3195
1,96104,41.505916,-120.152505,51,19.55,0,40,5974
1,96105,39.872961,-120.198876,70,39.15,0,60,5840
1,96106,39.745805,-120.580882,71,20.1,0,23,5043
1,96107,38.42528,-119.475741,39,99.95,0,43,4447
1,96108,41.750354,-120.403885,61,59.8,0,53,5381
1,96109,40.012675,-120.101857,52,49.75,0,26,6334
1,96112,41.932207,-120.135941,64,108.5,0,22,4576
1,96113,40.198234,-120.18089,62,60.15,0,80,4404
1,96114,40.294034,-120.512622,30,19.05,0,28,2347
1,96116,41.266008,-120.490731,63,84.0,0,42,5688
1,96117,40.507272,-120.338228,1,44.55,0,45,5825
1,96118,39.637471,-120.226338,15,103.45,0,53,5640
1,96119,41.042003,-120.506086,27,80.65,0,31,5856
1,96120,38.735789,-119.85798,4,57.2,0,26,2421
1,96121,40.181279,-120.392967,72,110.75,0,34,4848
1,96122,39.786755,-120.445626,45,24.7,0,61,5644
1,96123,40.845738,-120.322219,45,97.05,0,34,4735
1,96124,39.672813,-120.456699,36,76.35,0,38,4771
1,96126,39.559709,-120.345639,1,18.9,0,69,4480
1,96128,40.346634,-120.386422,16,74.45,0,47,5111
1,96133,38.636052,-119.489162,71,84.4,0,21,5619
1,96134,41.813521,-121.492666,10,24.4,0,54,4458
1,96136,40.345949,-120.081187,20,20.05,0,24,4328
1,96141,39.117018,-120.212535,4,55.5,0,66,2328
1,96145,39.178337,-120.162806,29,84.3,0,67,2217
1,96146,39.191797,-120.212401,2,100.2,0,23,4855
1,96148,39.24124,-120.054765,29,19.4,0,35,2265
1,90002,33.949255,-118.246978,13,20.4,0,54,2486
1,90003,33.964131,-118.272783,59,94.75,0,26,5238
1,90006,34.048013,-118.293953,18,44.35,0,44,2935
1,90007,34.027337,-118.28515,17,74.55,0,22,4451
1,90008,34.008293,-118.346766,47,73.6,0,51,4795
1,90012,34.065875,-118.238728,19,50.1,0,76,5749
1,90014,34.043144,-118.251977,68,53.0,0,31,5583
1,90015,34.039224,-118.266293,2,19.85,0,80,4107
1,90016,34.028331,-118.354338,7,24.35,0,26,4665
1,90017,34.052842,-118.264495,18,19.55,0,28,2386
1,90018,34.028735,-118.317236,71,25.05,0,52,6334
1,90019,34.049841,-118.33846,13,93.8,0,43,5870
1,90021,34.029043,-118.239504,72,103.75,0,45,4655
1,90022,34.02381,-118.156582,66,56.75,0,46,5748
1,90023,34.017697,-118.200577,24,20.8,0,48,4654
1,90025,34.046174,-118.446333,56,24.45,0,52,5577
1,90026,34.078991,-118.263804,22,25.6,0,75,2628
1,90031,34.085807,-118.206617,42,59.65,0,80,3048
1,90032,34.078821,-118.177576,72,83.3,0,61,4505
1,90033,34.050198,-118.210946,12,79.55,0,62,3445
1,90034,34.030578,-118.399613,71,24.45,0,72,4766
1,90035,34.051809,-118.383843,26,19.2,0,39,3656
1,90036,34.070291,-118.349191,7,29.8,0,56,4236
1,90037,34.002642,-118.287596,6,45.5,0,51,5450
1,90039,34.110845,-118.259595,51,30.05,0,21,5045
1,90040,33.994524,-118.149953,72,65.65,0,47,4934
1,90043,33.988543,-118.334081,47,74.05,0,75,2831
1,90045,33.954017,-118.402447,62,110.75,0,43,5166
1,90046,34.108455,-118.362081,16,19.7,0,43,5293
1,90047,33.958149,-118.308441,6,49.5,0,75,5552
1,90049,34.091829,-118.491244,69,43.95,0,73,4479
1,90057,34.061918,-118.277939,64,111.15,0,55,5455
1,90061,33.92128,-118.274186,25,20.6,0,50,2305
1,90062,34.003553,-118.308933,6,19.65,0,27,3945
1,90063,34.044271,-118.185237,66,115.8,0,42,5845
1,90064,34.037251,-118.423573,61,88.65,0,79,4730
1,90065,34.108833,-118.229715,43,94.5,0,32,4745
1,90066,34.002028,-118.430656,12,20.1,0,32,5179
1,90067,34.057496,-118.413959,23,34.65,0,67,2307
1,90068,34.137411,-118.328915,71,52.3,0,51,5491
1,90069,34.093781,-118.381061,34,65.0,0,55,5567
1,90077,34.102084,-118.451629,41,35.45,0,80,2954
1,90201,33.970343,-118.171368,72,19.7,0,33,5451
1,90210,34.099891,-118.414338,14,95.6,0,78,3502
1,90211,34.063947,-118.383001,41,19.85,0,40,3523
1,90212,34.062095,-118.401508,23,81.85,0,80,5939
1,90220,33.88151,-118.234451,71,109.3,0,61,5737
1,90222,33.912246,-118.236773,72,25.4,0,46,6011
1,90230,33.993991,-118.39704,6,69.8,0,62,2651
1,90232,34.019323,-118.391902,23,20.0,0,62,2170
1,90241,33.940884,-118.128628,72,109.9,0,37,5234
1,90242,33.921793,-118.140588,7,50.3,0,42,2547
1,90247,33.890853,-118.297967,9,101.5,0,60,2757
1,90248,33.876482,-118.284077,12,89.15,0,80,4041
1,90249,33.90139,-118.315697,1,19.4,0,25,2742
1,90250,33.914775,-118.348083,48,29.9,0,49,2617
1,90254,33.86532,-118.396336,20,78.8,0,80,2317
1,90262,33.923573,-118.200669,10,19.3,0,38,4190
1,90265,34.074572,-118.831181,20,96.8,0,26,3222
1,90266,33.889632,-118.39737,20,20.65,0,40,4147
1,90270,33.988572,-118.186565,19,19.8,0,27,4464
1,90274,33.788208,-118.404955,22,104.6,0,68,2429
1,90275,33.753146,-118.367459,35,80.05,0,31,3999
1,90277,33.830453,-118.384565,1,45.15,0,48,4131
1,90278,33.873395,-118.37019,39,73.15,0,62,3271
1,90280,33.944624,-118.192615,54,99.1,0,54,4118
1,90292,33.977468,-118.445475,56,105.35,0,31,5680
1,90293,33.947305,-118.439841,18,45.65,0,75,4403
1,90301,33.956445,-118.358634,16,79.95,0,65,3855
1,90302,33.975332,-118.355252,68,54.45,0,45,6309
1,90303,33.936291,-118.332639,53,25.1,0,70,5295
1,90304,33.936827,-118.359824,72,84.7,0,49,6375
1,90305,33.958134,-118.330905,9,75.85,0,70,5212
1,90401,34.015481,-118.493231,30,48.8,0,71,4864
1,90403,34.031529,-118.491156,18,35.2,0,32,5381
1,90404,34.026334,-118.474222,55,76.25,0,42,4319
1,90503,33.840399,-118.353714,33,24.9,0,52,5756
1,90504,33.867257,-118.330794,44,54.3,0,64,3222
1,90505,33.807882,-118.347957,30,66.3,0,80,4631
1,90601,34.007353,-118.033683,71,20.9,0,53,4030
1,90604,33.929704,-118.01208,1,75.35,0,70,3514
1,90605,33.960891,-118.032222,23,104.45,0,37,5883
1,90606,33.976678,-118.065875,22,49.45,0,28,5941
1,90620,33.845706,-118.012204,49,19.45,0,34,4170
1,90621,33.874224,-117.993368,42,92.15,0,33,5697
1,90630,33.818477,-118.038307,7,19.85,0,60,3973
1,90631,33.940619,-117.9513,67,100.25,0,64,5588
1,90638,33.902045,-118.008961,15,95.7,0,23,4999
1,90640,34.015217,-118.109962,67,93.15,0,59,4001
1,90650,33.905963,-118.08263,53,69.7,0,27,4590
1,90660,33.989524,-118.089299,21,19.8,0,47,3243
1,90670,33.933565,-118.062611,40,71.35,0,43,5807
1,90680,33.801869,-117.995068,22,20.75,0,59,2258
1,90701,33.867593,-118.080637,39,40.6,0,58,4436
1,90704,33.391181,-118.421305,2,20.35,0,74,5761
1,90706,33.887676,-118.127289,57,19.75,0,80,4235
1,90710,33.798266,-118.300237,8,54.4,0,62,4854
1,90715,33.841027,-118.078097,7,20.45,0,75,4484
1,90716,33.830431,-118.074071,49,66.15,0,33,6138
1,90717,33.794209,-118.317354,65,89.85,0,77,6421
1,90720,33.79499,-118.065591,55,45.05,0,39,4055
1,90723,33.897122,-118.164432,71,86.85,0,60,6452
1,90731,33.736387,-118.284363,35,96.75,0,37,5154
1,90743,33.728273,-118.085304,17,106.65,0,25,2754
1,90744,33.782068,-118.262263,72,110.15,0,21,4498
1,90745,33.822295,-118.26411,28,82.85,0,75,5802
1,90746,33.859171,-118.252272,18,20.1,0,30,4329
1,90803,33.760458,-118.129725,52,59.45,0,40,6107
1,90804,33.783047,-118.1486,47,58.6,0,33,2613
1,90805,33.864622,-118.179626,23,49.7,0,47,4790
1,90806,33.802664,-118.179971,66,65.85,0,53,5500
1,90807,33.830099,-118.182239,8,73.5,0,61,5777
1,90813,33.781086,-118.199049,71,113.65,0,27,6208
1,90814,33.771612,-118.143866,50,83.4,0,68,4977
1,90815,33.797638,-118.11662,46,65.65,0,79,2680
1,91001,34.196837,-118.142236,66,61.35,0,67,4824
1,91006,34.137319,-118.029837,42,85.9,0,25,2219
1,91007,34.128284,-118.047732,5,75.65,0,40,2296
1,91011,34.234912,-118.153729,29,70.9,0,29,2064
1,91016,34.1528,-118.000482,27,49.85,0,75,5580
1,91024,34.168686,-118.057505,25,20.1,0,46,5306
1,91040,34.282704,-118.312929,57,103.05,0,22,5586
1,91101,34.146635,-118.139225,47,99.7,0,67,4787
1,91103,34.167465,-118.165327,13,81.9,0,71,2054
1,91106,34.139402,-118.128658,71,66.2,0,62,4756
1,91201,34.17051,-118.289463,1,19.75,0,38,3666
1,91202,34.167926,-118.267539,2,72.6,0,47,5098
1,91203,34.153338,-118.262974,55,116.5,0,58,4222
1,91204,34.136306,-118.26036,71,106.8,0,28,6423
1,91205,34.13658,-118.245839,50,24.95,0,57,6019
1,91206,34.162515,-118.203869,1,89.25,0,28,5579
1,91207,34.182378,-118.262922,5,19.25,0,27,3056
1,91208,34.195386,-118.238508,66,104.55,0,53,4494
1,91214,34.239636,-118.245259,49,87.2,0,68,4567
1,91301,34.129058,-118.759788,3,30.75,0,27,4133
1,91302,34.130861,-118.68346,66,25.7,0,43,5517
1,91303,34.19829,-118.602203,11,86.2,0,41,3157
1,91304,34.224377,-118.632656,28,30.1,0,31,2653
1,91306,34.209532,-118.577563,65,99.35,0,80,6300
1,91307,34.199787,-118.68493,62,19.2,0,64,4937
1,91311,34.294142,-118.603883,2,20.1,0,26,4158
1,91316,34.150354,-118.518292,2,20.35,0,40,3746
1,91320,34.172071,-118.946262,55,25.65,0,42,4466
1,91321,34.370378,-118.504118,41,94.55,0,45,4914
1,91325,34.236683,-118.517588,30,94.4,0,68,4584
1,91326,34.281911,-118.556218,17,56.1,0,56,5025
1,91331,34.255442,-118.421314,16,68.25,0,43,3559
1,91335,34.200175,-118.540958,72,24.75,0,35,5398
1,91340,34.286131,-118.435969,9,76.25,0,62,2062
1,91342,34.321621,-118.399841,1,74.35,0,80,4237
1,91343,34.238802,-118.482296,23,54.15,0,80,2496
1,91344,34.291273,-118.505104,8,19.45,0,20,4119
1,91345,34.266389,-118.459744,19,34.95,0,79,3422
1,91350,34.502432,-118.41459,7,53.65,0,51,4389
1,91352,34.231053,-118.338307,61,104.0,0,22,4344
1,91354,34.457005,-118.573726,57,70.35,0,32,5779
1,91356,34.157137,-118.548511,15,64.85,0,51,4442
1,91360,34.214054,-118.88109,1,19.65,0,73,4639
1,91361,34.130992,-118.894673,12,45.9,0,60,5790
1,91362,34.191842,-118.822796,54,20.0,0,41,6094
1,91364,34.153733,-118.593408,4,44.8,0,63,2114
1,91377,34.19225,-118.776874,20,20.35,0,57,4390
1,91381,34.364153,-118.615583,26,45.8,0,45,3287
1,91401,34.178483,-118.431791,53,108.95,0,36,4163
1,91403,34.147149,-118.463365,68,64.35,0,40,4146
1,91405,34.202494,-118.448048,72,90.8,0,46,5028
1,91406,34.195685,-118.490752,12,24.95,0,71,4443
1,91423,34.146957,-118.432138,68,84.7,0,41,5520
1,91436,34.152875,-118.486056,50,70.8,0,34,4798
1,91502,34.177267,-118.31003,41,104.4,0,61,4477
